Source,Target
-1064042508,-868823982
-879481778,-1903673645
-1214365230,737621821
-713987545,-1646123465
749540821,-1573717364
324210827,-1064042508
-95765688,931369662
855763548,4101260
-700303611,-1131586
-88164319,-90098778
-167740701,1546195829
-419269542,-947898655
1580709112,438054
-1900809864,-1064042508
-2064976419,-1778050150
-1886132074,59600125
-1212859373,-1951682930
1701629017,1963712090
60284371,242103037
1595570175,-3263845
-957748078,1055157918
-1919096019,-1357804521
-53012702,1132965784
70532529,-34186337
717887855,-998502356
-292337746,-1573717364
251814776,84522556
2346142,1546195829
-63570491,-1862272792
-1860545492,-231973970
438054,-1917680061
1114540939,-868823982
2130035460,1846141343
-1074782708,-232317873
1749460814,-745385127
-740706107,915672257
-1122864713,70532529
-232317873,-713987545
-1811230281,-1694338648
-978308421,-1715143641
-23607567,-1846104730
-57631518,799380211
-1861137952,804534065
997065313,1770885721
-1749424624,1650054166
-1071339662,-713987545
214809866,-1900809864
-1597844656,-1900809864
-909480167,-826739571
-463369,85398143
1845720487,108906685
-267750625,85398143
1458431481,-976580696
1742227899,-1726449290
51653391,-1597736655
1003403298,-731461384
401211831,-2074951365
896653415,-64485016
595384337,1584505050
1589710134,507210563
-919151438,-799704526
-1597844656,-775789583
965270692,862168485
1661418556,-979640732
1827535693,-232317873
1589034965,-868823982
852348744,1546195829
-715764633,1767421152
-199283434,945167366
497871286,-1286745565
-1746860539,741042310
-1722701930,1742227899
855763548,-804807468
-1845984256,-838076783
1760510784,-232317873
-806939064,-1690491820
-637610012,-668946953
-1841155350,-868823982
91418836,1650143320
297251960,-1931036170
-323853287,214809866
1744467030,944416791
-2097380011,510695230
57217027,-993947859
297251960,1428141498
324210827,-921394040
-1151361103,1517983027
707097214,242103037
1742227899,-298407455
60284371,-1659347164
735721824,-2043836973
1715422542,-1920308201
-2097380011,169752951
905066317,-1544344220
511008687,1944843306
324210827,507210563
-731461384,592550473
-1122864713,-1131586
-881998220,-29832215
1760510784,-199283434
944604587,618260404
-330797151,-1058817565
1592709216,1626994041
-62688778,108906685
-1866824523,1555628211
-794971571,-59050327
1776509274,-169493809
-79575549,199197188
-2025326034,796702953
-46154086,776106162
-232560012,89032675
-2010278352,-61341307
115247947,1652872772
490322074,-419269542
-1213500485,-57631518
1889092637,-667069249
-657741958,-471165616
-1741106776,146039658
-1872766776,1147874834
-782779785,-1977743520
-1175259340,1828769552
297517868,1719108652
-1741106776,1589710134
910167999,199197188
-1744183421,1689675113
-113012930,46887799
1771803044,-713146519
1781393063,1564421494
-1888877086,-731461384
-990291533,214809866
-800255385,-130025243
1510698530,856622588
-1662614052,-1915798964
-1071339662,46887799
1484174238,-1741106776
-88188054,1650054166
167028518,1767421152
-1725501323,-926166744
888212027,-691882412
1399988492,542153833
1598,888774949
799872658,168072389
1653332779,-943923335
-978308421,58528104
1592709216,-2073236040
-747611574,1720056351
-1919096019,941987851
-247074805,-1845984256
-657741958,99987380
-1919096019,865438940
956432079,-1888877086
-859117414,-668946953
16804792,833597126
-1722701930,1574152808
-744916574,-919151438
-1070235504,46733199
-364092,942492331
839395146,1546195829
-978308421,-1020121259
948027176,-893411875
-1646123465,1077429058
-79575549,1132965784
1555628211,-1449725126
-781331259,1767421152
-621137055,-886741686
1989538903,83488511
1055157918,-130025243
-1072318022,-1158060488
1994120114,-31415130
-982024639,-1518438537
29207482,-118607745
-1071245484,1221314055
-1220231450,-818517912
1566848218,-1058692349
-1691894009,788904162
1526998351,-978308421
-1274038317,1767421152
-1518438537,-59050327
-2072492102,1742817467
-1294046096,-106748933
1653332779,-1694338648
-1041476022,-806939064
-1919096019,1428141498
713545188,-32010138
-1756475904,1580709112
-411768038,108906685
-2016773491,-2010278352
1602864164,-1175259340
745745259,1546195829
1542450620,1767421152
-1722701930,-1838708801
-835228646,-667126967
832500656,852348744
1833066736,-1977743520
-755337408,-978308421
85398046,1036153944
-893411875,831330776
770515857,-1952803707
2130035460,1903166062
-29767932,-95024569
1771813214,-1606719180
717207441,-893411875
-1356055315,1684198398
1470904777,1770885721
-34186337,-657765426
-203187918,-88160967
912817255,-916588225
-298407455,-888546933
1771813214,887162269
-957748078,-794971571
-330797151,1633869657
-3227173,-169493809
745745259,-1190259475
1653332779,-885829975
1853535492,891353292
-804654379,230566011
749540821,679274035
-1544344220,971057636
-148928610,54924774
1607480687,-915221875
490322074,-1725501323
-1678684783,-88160967
43893898,-57631518
-1445206725,1743979330
-1131586,1767421152
-1603242205,-878299108
-1912691380,-34186337
-1158060488,134489348
-921394040,-2043836973
-993947859,972834559
1743979330,-1608715553
-1864889626,-92656524
-1723910062,-948666496
839448892,-63570491
575581024,971057636
-1872597835,-943464860
-217970676,-1047240851
1841020957,-364092
1458431481,942364093
1718127443,-868823982
1748751532,736274326
88206636,-57631518
1574152808,-888546933
-144405761,-1917680061
747145223,1914542947
-143606145,819728603
-266511629,-1025654217
1718157417,1132965784
1132965784,813842306
-260537522,-101240936
-34186337,1767421152
-1064042508,1428141498
1778004761,169369302
992906719,-1128657732
-845322360,-1786881408
740958325,-885829975
-688036705,1719108652
-868823982,-867830207
-804663371,-411768038
130406654,1718157417
1799365288,1094214645
-712889418,740958325
1458431481,-31743012
82712111,-915688759
-1872766776,1767421152
1538323213,624372661
-1919471358,-1158060488
-660502543,-1007831293
-118726038,1019598587
-148928610,-1832447664
510695230,-130025243
29742830,-868823982
-1821756138,-1213500485
-298407455,-1722701930
1607480687,-799704526
-2097380011,-857701065
85398046,855763548
-118726038,743808873
1456563373,141081007
1718157417,-1072318022
-1904842441,1814236117
-1028310682,-978308421
-2016773491,-1357804521
-91045489,-657765426
1767421152,237667990
507210563,-372985709
-1722701930,-1072318022
-1518438537,891353292
804534065,1094214645
78201006,1767421152
-401460015,242103037
-731461384,1132965784
-884572971,1767421152
-4870236,-1105567568
1546195829,4101260
-1619835694,-23607567
-1904842441,46887799
-101240936,1944843306
88206636,-1721310504
-719486937,-176605602
108906685,735721824
324210827,-182464108
-916588225,-1071339662
945167366,1833591669
-266511629,-1741106776
-1811230281,-61341307
-27601057,115863800
-247074805,-1959168784
1853535492,-819832095
-1577364198,-132698020
1853476228,771575177
-330797151,-88194949
-1128657732,1994120114
169369302,-274207314
-948698056,1767421152
-1007831293,-1780853097
1416162,-979640732
297251960,324210827
-500843094,-85390000
745744578,-716756004
-915221875,1221314055
1833066736,168874596
766795035,-1320089066
-1778800562,-62688778
104388377,-1035479269
-690116336,1458431481
-1357923437,-973756825
1989538903,-53012702
-91045489,507210563
107665255,-1915798964
58528104,1036153944
-29832215,739587967
-1977743520,4101260
820400378,-742760720
1458431481,-885754705
89032675,4101260
715180869,-1006855883
895393173,-144405761
1861354906,-1847082000
-1597844656,1845720487
27489619,14287695
230566011,794147377
-1090845553,-885829975
1647515508,-57631518
-1909923574,-885829975
-1583480159,1132965784
943747384,803870447
-1487362887,510695230
896653415,751799980
-106748933,-1294046096
-1660715548,747145223
-715923998,-29832215
-419269542,-1058692349
-2027691124,542153833
-143606145,-1952803707
-133198922,-1578517598
-32755880,968923975
85398046,263572382
-62688778,-868823982
27489619,2042328134
-713987545,130399900
1103389860,717887855
1094214645,-1074782708
1650143320,1693987
910167999,1628543018
-1487362887,-1597844656
1132965784,-1071245484
1625295672,1595570175
-1749308314,1479192472
30824903,251814776
1002534139,-1595822285
-1846104730,-2074951365
-133198922,-794971571
70532529,-2016773491
1114540939,-1567037110
-1019242809,-667126967
-178659165,888774949
-2097380011,348073231
1513700451,169369302
714586207,-132698020
-1733962348,-1912691380
-1804695489,-886596479
-840870967,-217970676
968836682,-153567452
510327545,83582622
794147377,-471165616
438054,-1922334462
1889781399,1747821286
1331331028,46887799
-719616001,888774949
1626994041,1626162776
-330797151,2047722803
130399900,-926166744
1456563373,977490562
1944843306,-1019242809
942487650,-2010088658
1468449485,-1294046096
1851038898,971057636
-804049574,-923292688
-1846104730,-1487362887
1743979330,992906719
1767421152,-1778800562
-1872597835,4101260
-1778972353,861182655
-1952803707,199197188
-1038335804,-868823982
-1544201125,30045351
-34186337,-868823982
1781393063,740958325
141231400,-169460140
-1919096019,242103037
-893411875,715180869
-372985709,-1025654217
911985126,-1920582690
115863800,-1920582690
1803240477,1720056351
912042842,747145223
972834559,-654873585
-1915798964,-657765426
1545778101,-2097380011
-1025654217,-1567037110
510327545,-693452556
-998502356,-835228646
-1122864713,-1778050150
107665255,-2097693708
89033481,89032675
-973756825,-1544344220
1652872772,251814776
-1976667354,-1749308314
-1562635865,-1633779745
143821229,199197188
-113012930,-1072292168
-1894310667,146039658
1584505050,-661313126
1879523654,134489348
510327545,-23607567
-144405761,-923292688
-804807468,1628395389
-2128335701,-1800159567
944416791,-87362685
1729867764,115251963
-1776284983,-1573717364
770586397,1889781399
-1741106776,-1778800562
-719616001,3116175
-199283434,-713987545
88206636,-1159042389
624372661,895393173
490322074,956432079
719801175,-691882412
1607480687,1479192472
1598648314,1607480687
1760510784,813842306
-775048268,1140331226
1132965784,-1058692349
1545778101,-804663371
-364092,1861354906
-1212859373,214809866
85398046,-1028310682
1247298459,-655741307
-1976667354,1566848218
831330776,1712927326
-1577364198,161768515
740958325,1781393063
-1034917746,-130025243
587272310,820379567
-1151852688,-1567037110
-2101925858,1546195829
244448152,88206636
-806939064,-133198922
1545778101,1845720487
146039658,510327545
-794971571,1609161092
-717675744,-1872597835
1845720487,735721824
1777874460,-886741686
-926166744,-840870967
-1665028386,12838915
1804000393,27489619
-419269542,1574152808
771575177,-95024569
-133198922,-2027691124
130399900,700062927
27489619,251838642
-1131586,-411768038
-1195014504,-908625383
799380211,1742194695
-934747371,741042310
-1389413547,-330797151
4040661,-1072318022
1331331028,36022490
510327545,941987851
1827535693,768222941
2130035460,-1544344220
1589710134,214809866
-897311898,108906685
-1597844656,242103037
242103037,-1705050063
-1778050150,-1064042508
510327545,679274035
-920222943,-1733962348
-132698020,1628543018
-1072318022,-1800162357
-267750625,-1389413547
-61341307,-2010278352
-1952803707,839857658
-770463628,-713987545
1857443436,507210563
-93426802,448759630
-1072318022,-132698020
130399900,130406654
-688036705,771575177
70532529,1428141498
1860104699,-239115722
30468644,-206222694
-916588225,1574152808
-90190969,-57782330
-1694338648,1781393063
1845720487,-868823982
-1776121231,30045351
150711083,1576527109
-266511629,-1951682930
-868823982,-130025243
1944843306,-1213500485
-2027691124,-1025654217
1741524107,-1705050063
-2097380011,242103037
-758443109,-1157192550
1574152808,1094214645
-984456935,-34186337
-1912691380,-1573717364
1566848218,-1577364198
1635256920,956432079
-804807468,855763548
-659407334,84522556
930447378,1545714584
-1691126583,-130025243
1094214645,945167366
1746036768,-298407455
768222941,997065313
-2075920919,-1058817565
-2097380011,-1578517598
-713987545,1777290413
-1741106776,941987851
2346142,-95765688
-1919096019,-806939064
124336580,1767421152
820400378,798827803
1776241123,-1072318022
-1921831531,-835228646
-316093975,-993947859
-942628406,920161130
-1780853097,1652872772
1574152808,-217970676
905066317,-203930990
-1549797832,1720056351
-1041476022,324210827
-1785214158,-1845984256
-1690491820,-794971571
1103389860,971057636
-947898655,-1749308314
-133198922,324210827
-946173981,715180869
-385131908,-957748078
-1357923437,717887855
-819832095,-1811230281
-1058817565,1592709216
-978308421,-156095879
-239115722,-2043836973
1862992728,-130025243
-659407334,-1007831293
-323853287,-1705050063
542153833,-2043836973
-1984970341,740958325
-274207314,-979640732
948027176,-118726038
-2097380011,1741524107
-450937114,-1405490961
510327545,1545778101
-715923998,-1718775422
-1518438537,1599821168
824761129,1607451981
1673269331,-654873585
1094214645,1566848218
1718157417,1607480687
-203930990,244448152
1625983063,-1389413547
542153833,1781393063
-1025654217,1545778101
-1693692331,1546195829
942487650,1628543018
-1195014504,-232317873
587272310,770586397
1760510784,624372661
-979640732,-804654379
-978308421,-942628406
-144405761,977490562
-173065694,-888546933
931369662,1036153944
-34186337,1741524107
1746150224,251838642
-840870967,-1860449872
899119440,-88160967
1468449485,108906685
-1725537493,575581024
-1567037110,-266511629
507210563,-1894310667
-1800162357,-173065694
740272562,1716126452
-1778355713,966798976
-1712909745,735721824
819728603,-1920582690
-806939064,-943923335
771575177,-688036705
712460140,1846141343
-1741106776,749540821
1002534139,-781239495
1574152808,-1058692349
-212371884,-169493809
82001311,-1800162357
-1726449290,1132965784
605669262,-62688778
-2064976419,214809866
-840870967,-916588225
-1175259340,1576527109
912817255,-1071339662
-946173981,742825065
-232317873,700062927
-1549797832,1584187169
1673269331,-1131586
251838642,-906082413
-1286745565,169369302
-743532439,1961861204
-167740701,85398046
89032675,745744578
770515857,944604587
-2017539901,134489348
1640863450,-804654379
-660502543,819728603
794147377,803870447
-364092,-862941320
945167366,1025103814
-1741106776,865438940
1841020957,945167366
-1347822528,-1151852688
-1749308314,-55064467
-700303611,70532529
-1072289254,1742817467
57217027,510327545
-1071339662,-1074782708
1604469196,1994120114
-2089641482,230566011
1833066736,930447378
1749460814,-879481778
1021351749,107665255
-925003693,-101240936
-1659347164,1484174238
-1977743520,-719486937
1498828307,-1718775422
1589710134,1767421152
-1122864713,941987851
822460531,-1977743520
-1597844656,-1778800562
-782779785,1546195829
1684198398,-1072292168
1946340793,-1449847518
1628543018,-659407334
-757157800,799380211
-1231767112,1147874834
-364092,-888400083
972834559,214809866
-1919096019,-1603247809
-88188054,54924774
438054,-1751987109
4040661,83488511
-1894310667,348073231
2130035460,1761209006
-1845984256,-959222284
-1320089066,-1753118089
1545778101,-34186337
-1741106776,-953955987
-1544201125,913884740
-1513071406,-88160967
-34186337,-1705050063
16804792,-683682350
764299284,-364092
-1597844656,528890475
771731270,-1066192767
-1705050063,-993947859
1833066736,855763548
942487650,706052742
-1922334462,-1718775422
-713987545,46887799
-1694338648,-755599636
-1977743520,832500656
-120872642,-637610012
51653391,740958325
1760510784,1566848218
-719616001,-2072492102
-715764633,-1959168784
1399988492,57217027
972834559,-130025243
-21749218,1742194695
-804654379,-1888877086
1715322222,1834549830
-1603247809,-130025243
-840870967,-1047240851
1781393063,1609161092
-916588225,-1888877086
830587238,-1004264993
4040661,771575177
1484174238,-411768038
701285870,-411768038
-1952803707,143879144
-915221875,-892646668
-806939064,542153833
85398143,-267750625
-364092,-916588225
-820773459,887104736
-1066508653,-835228646
-826739571,-909480167
12838915,199197188
1546195829,854572874
-23607567,-1951682930
-203650479,679574785
-1597736655,51653391
1596614813,-1837190663
1145933336,-1811230281
-87362685,944416791
624372661,-274207314
348073231,-1778050150
948027176,830587238
1718157417,-1976667354
-1785214158,746931982
134489348,1828148957
956432079,700062927
-888578830,-1536656444
-419269542,-46133307
715180869,-118726038
843896693,717887855
-1920582690,12838915
-412654793,-1034684065
1825804430,-364092
966774419,-1130591582
-1778050150,1533915454
-372985709,1857443436
1799365288,1742227899
641856118,887104736
-916588225,490322074
-419269542,-915221875
-920222943,-1919096019
1574152808,-999705401
134489348,861182655
2130035460,-1821756138
1720056351,-835228646
857064238,1571555196
-1860545492,1145933336
1428141498,-1151852688
839857658,-53012702
-182464108,-1122864713
-1952803707,-79575549
1747821286,1889781399
832500656,1647934628
905066317,-988931967
-840870967,-919151438
-1026429013,1592709216
-1175259340,14415642
-1518438537,-1811230281
888774949,-86257508
-1753118089,1021351749
904974774,679274035
1555628211,-1712909745
-1678959010,-1028310682
2042328134,-150807782
1584192743,-1072292168
747145223,-83666681
-1963199986,-1862272792
-1847082000,-804654379
-757157800,-203930990
-1603242205,-1749308314
-1749308314,1132965784
242103037,-1573717364
-1633158155,-868823982
1331331028,70185414
1607480687,60582300
-1912691380,735721824
-1597844656,-182464108
-2027691124,-775789583
497871286,-1175259340
771575177,2007267478
1330591058,1592709216
1777874460,1011220918
-918880117,-471165616
-923292688,1833591669
-130025243,57217027
-657765426,-1912691380
711551555,-1904842441
-330797151,-955525791
-921394040,1767421152
-806939064,403684445
1833591669,-7720456
-145418654,168072389
-921394040,-654873585
-471165616,-731461384
-1691894009,127596181
998171817,-500843094
1853535492,1767421152
799380211,679574785
-884213475,46887799
655408590,1761209006
-1058692349,-770463628
-89174238,-923292688
865438940,-2064976419
-130025243,1428141498
-144405761,-2025326034
595384337,1331331028
1862992728,-1131586
-1597844656,57217027
-713987545,1861354906
-1847082000,854368802
1755675169,46887799
297251960,-2097380011
931369662,1002534139
984249050,-948666496
-118576932,745744578
833478916,-948519189
-804654379,740272562
-1231767112,107665255
1777874460,-95765688
-1159042389,-57631518
-1583480159,1628543018
1657151188,794147377
-976580696,-1638743296
-118607745,29207482
-1142255000,-923292688
512421584,1666305230
1719108652,-1007831293
-2074951365,-693452556
-1919096019,-1659347164
104388377,115863800
-1919096019,-1741106776
-419269542,-878299108
-1025654217,-2016773491
1652872772,-875656547
1771813214,-1947919097
-1888877086,-1722701930
1331331028,1372992987
1103389860,-57631518
-804807468,1545714584
770586397,-1269831236
85726866,-1659105053
-199283434,956432079
224131338,2042328134
-471165616,-1776208497
-113012930,-888578830
1629403053,-915688759
1609161092,-654873585
1833591669,-742017703
737779711,-893411875
-820773459,839395146
108906685,1422491262
707097214,507210563
612343155,-92996083
-93818644,1829924535
740958325,-1597736655
735721824,-868823982
721647191,888774949
-1977743520,745745259
1653332779,-1811230281
684051303,-1621727589
-654873585,-658718451
-879481778,741186437
714586207,-419269542
-731461384,1003403298
1607480687,-1071339662
-1915798964,-124877248
-674579585,-1004503115
1468449485,-1811230281
1084985523,-332521064
1742227899,700062927
1609161092,-1573717364
-806939064,-2074951365
915555017,-1220231450
-800255385,740958325
-1579646568,738512256
832500656,930447378
-1025654217,-2074951365
510327545,-2016773491
-1903673645,-1693692331
1023373049,-1904842441
969114610,146767660
-203650479,-1213500485
145881175,-1749308314
-130612652,-1175259340
115341010,1861354906
972834559,735721824
683037447,1566848218
1813501647,-1915798964
59600125,-93818644
130406654,-916588225
-980190984,992906719
-884572971,-1131586
-38509187,-817412349
-1190259475,1002534139
-1733962348,108906685
-876957322,1580709112
-943923335,-1518438537
-2043836973,-2074951365
-1597736655,1781393063
801070059,988447166
605669262,-2010278352
1672868854,-1058817565
944416791,1744467030
-1600715546,89032675
1659214265,1611338613
70532529,-1573717364
-1719659094,-1869015135
-1423067140,25432733
-53012702,-217970676
-878299108,-926166744
115863800,-1583480159
1628543018,-132698020
713545188,-1544201125
-926166744,-1071245484
899119440,729541370
1720056351,-1861137952
-978399477,-973756825
1989538903,-947898655
647807958,-88160967
531631030,-2074951365
-788157583,1533915454
945167366,-804654379
887104736,-916173325
-364092,-1072318022
-1377018762,1094214645
-770463628,-471165616
1628543018,-660502543
-775789583,-657765426
-1699095080,141081007
-1919096019,-34186337
-93818644,943747384
630847372,-923292688
905066317,511008687
600575964,-364092
1654862655,-744916574
-886596479,29207482
941987851,57217027
-1070235504,85398143
701285870,-1662614052
43893898,1903166062
1830327507,930447378
1566848218,-713987545
-1547837573,-978308421
-804807468,745744578
133107713,1546195829
-859117414,1742194695
-1843872004,-922033401
-1066508653,-757157800
-1567037110,-953955987
-921394040,-657765426
-1544344220,858776814
804534065,1607480687
1132965784,1776241123
-693452556,-1919096019
-1841155350,-1915798964
735721824,-116048725
1744467030,829847299
813842306,1566848218
-1718775422,-1405490961
-2010278352,-953955987
-1951682930,-2064976419
1813501647,-323853287
1659214265,1846141343
1545778101,1484174238
-266511629,-1690491820
-88164319,-888546933
-916588225,-132698020
-274207314,-713987545
1799365288,1760510784
-1151361103,51502707
-1162619410,-996394454
-2025326034,-715923998
977490562,141081007
-1074782708,1574152808
727183349,905066317
1719108652,-1888877086
-660502543,1003403298
944416791,742825065
-130025243,-933174991
-1014789402,108906685
1331331028,1023373049
1546195829,-1595822285
1742227899,-419269542
-744916574,-878299108
992906719,-141848722
-1043043581,-885829975
-1619835694,-182464108
-1778800562,-700303611
1929018015,130399900
-1851497539,542153833
-1917680061,796702953
1650054166,1629677924
1607480687,-272521773
742975941,-1130591582
511008687,988447166
1576527109,3174830
-1286745565,-471165616
214809866,-1603247809
104388377,141081007
-637610012,-667126967
942492331,854368802
-91045489,-1518438537
-112354638,747145223
1718157417,-1603242205
-2025326034,1741752386
-1847082000,1416162
-713987545,1718157417
-881998220,624372661
1718157417,-1058692349
-1231767112,740958325
1845720487,-1778050150
-1567037110,-868823982
742942144,965270692
-199283434,-1749308314
-34186337,-888443454
-719486937,1546195829
-1912691380,679274035
-1630149183,542153833
-1128657732,915672257
905066317,-973756825
-1520065225,740958325
-1977743520,930447378
-266511629,1533915454
57217027,-62688778
966798976,1742817467
1609161092,-1694338648
1602864164,-27601057
-1600715546,-978308421
-1603242205,747145223
740272562,12838915
-804654379,1657151188
-819832095,-1915798964
972834559,542153833
-1043043581,-231973970
-1195014504,1574152808
-831654016,-979640732
-745385127,4101260
-1919471358,-1869968627
542153833,744673751
788904162,745745259
-2027691124,57217027
568479411,1589251368
831330776,-31743012
-6800840,-804654379
-88161408,1596614813
1741524107,1533915454
1629403053,830587238
-712889418,-88160967
1749460814,2346142
-2010278352,-2064976419
179040831,2001275572
-1862979649,-1518438537
-1028310682,711696164
-215050421,-906082413
-857701065,57217027
145397258,-885829975
-957748078,108906685
-1544201125,-859092693
655408590,1898780211
1860104699,-130025243
-948666496,984249050
-1423067140,104388377
-29767932,-713987545
-182464108,-88160967
1094214645,-1976667354
828979673,1994120114
747145223,1806904745
-916588225,1760510784
251838642,1671826081
-2102729998,918385285
-1919096019,-1690491820
1781393063,-34186337
324607878,-118607745
828979673,54924774
-1128657732,-1608715553
1760510784,1574152808
1546195829,-1606719180
-232560012,1546195829
-2064976419,-2043836973
-217970676,-1072318022
-266511629,-88160967
-660502543,839857658
-34186337,-133198922
297251960,60284371
-879481778,1825839471
70532529,-953955987
-1725501323,1742227899
727183349,971057636
-861147860,-1847082000
1103389860,-120872642
1595570175,86202562
-1273261643,-1845984256
1574152808,1132965784
-884956021,-946173981
-1131586,-88160967
-804049574,1576527109
855763548,-886741686
-1128657732,992906719
-1888877086,1760510784
-191474348,701285870
-93818644,-1847082000
1760510784,956432079
490322074,-744916574
745744578,-781239495
-2010088658,-364092
242103037,679274035
-713987545,104388377
-203187918,-2027691124
-1004503115,-63570491
16804792,-1547835747
-660502543,942487650
-916588225,-1058692349
1862874360,-267750625
1147874834,-885829975
1714133883,-1862272792
887907013,-1654925778
-856353868,168072389
770742108,-1581687572
832500656,822460531
1720056351,896653415
910167999,1003403298
1671826081,251838642
-34186337,-1632025797
-863909407,740272562
-62688778,1428141498
-203930990,712460140
-199283434,104388377
1428141498,-1357804521
-106748933,941987851
1767421152,1050705759
1331331028,-1654925778
-1025654217,146039658
1761209006,-125468049
-57631518,971057636
-60546200,-463369
542153833,-700303611
904974774,-1131586
-840870967,-1195014504
745745259,857915786
-1779028471,735721824
-27601057,-471165616
943747384,-364092
324210827,-1567037110
-1925932447,43893898
-1894310667,108906685
251814776,104388377
46733199,833478916
1650054166,1596614813
214809866,-1741106776
60284371,-1131586
1132965784,-840870967
1011536631,945167366
1853535492,-411768038
-178007424,-1862272792
-1948953472,-667126967
-203930990,-125468049
-32930691,-821114348
-946173981,-1006855883
1629403053,-31743012
-1518438537,-993947859
1025846830,-654873585
75083557,1720056351
143547172,490322074
-418706674,-868823982
-883967054,-1671211865
-1725501323,1718157417
25514268,-1389413547
-969745687,942487650
-943464860,745744578
-7720456,945624663
1650143320,-463369
930447378,-883967054
214809866,1741524107
944604587,-1665028386
-845322360,1749460814
60284371,-1919096019
1428141498,-130025243
770515857,143821229
-173065694,-1423067140
1813501647,766795035
56887998,-1691894009
-893411875,1712927326
888774949,-1676400189
-926166744,1654862655
1659214265,682271781
-920222943,-1741106776
195569352,730908125
324210827,57217027
-2074951365,-88160967
831515564,-1020121259
717207441,829847299
-1567037110,-2074951365
801070059,1761209006
-330797151,1624380025
-1212859373,-323853287
1833591669,-923292688
866887732,-715923998
-130025243,510327545
-1606190306,16804792
773222491,2034059330
713545188,-1776121231
-1872766776,-130025243
971057636,-667069249
570323249,1767421152
490322074,-840870967
-1122864713,-1151852688
-181511636,1813501647
-1547835747,742825065
1827535693,-1894311778
-3227173,-153567452
-27867122,727183349
-993947859,1114540939
12838915,740272562
-1151852688,-266511629
-1847082000,1719108652
30824903,944604587
1573815806,-330797151
652598309,1777290413
-1019242809,-1717040830
60284371,-693452556
1776509274,968836682
-1746860539,1770885721
-1776208497,46887799
770515857,-1151361103
-1741106776,-62688778
600575964,1833591669
-132698020,-1722701930
-950363413,1607480687
-1151361103,1628543018
-32846306,-32930691
-1122864713,-1630149183
-973756825,-27867122
-133198922,-775789583
528890475,-1151852688
-1804695489,888212027
-888400083,1140331226
-178007424,-63570491
1903166062,-747611574
-1487362887,237667990
531631030,-2097380011
-794971571,1508984007
830587238,737779711
-1423067140,-471165616
-886741686,1546195829
-755599636,107665255
1946869998,1767421152
34917995,251814776
1742194695,-1925932447
-401460015,297251960
1132965784,199197188
-133198922,-1741106776
-1072318022,-926166744
-934747371,-913067334
-1064042508,-1736278913
-1014789402,-1487362887
-1577364198,714586207
-794971571,-993947859
-1294046096,-1811230281
-953955987,-130025243
-1872597835,-717675744
1021351749,-657765426
763981044,-1785214158
-1753118089,-1122864713
1829924535,-804049574
-1074782708,-915221875
-1597844656,401211831
-1151361103,618260404
-921394040,89386533
-1860545492,-1320089066
-113012930,-1423067140
1767421152,-2064976419
1399988492,-657765426
-1662614052,-654873585
1903166062,-1213500485
1545778101,-2016773491
831515564,1833066736
-1518438537,1766282126
-1163929962,-88160967
1607480687,-143606145
-1347822528,-411768038
1002534139,195569352
-621137055,745744578
-1597844656,679274035
-57782330,-1657793277
4101260,1546195829
1145933336,1468449485
-804807468,-95765688
615216175,1625295672
1458431481,717207441
-1064042508,-1919096019
747145223,82001311
992906719,-727251264
1828148957,-1423067140
-1919096019,1555628211
-1919096019,401211831
179040831,-2017539901
-130025243,-867830207
-755599636,108906685
1596614813,614148504
1555628211,-804663371
-1158060488,-1273442860
803870447,1853476228
711732933,-1600715546
1744467030,743808873
-144405761,-1847082000
-1699095080,230566011
729541370,766795035
51653391,-1518438537
-1951682930,-1122864713
-1866824523,-654873585
-25334971,1661418556
998171817,1944843306
1835527012,-1606190306
-775789583,-59050327
58528104,1546195829
-1931036170,242103037
-62688778,-1894310667
-861147860,943747384
826898149,740272562
-2074951365,-34186337
-978308421,-1832849909
904974774,-62688778
575581024,682271781
-840870967,-1072292168
-1377018762,-1888877086
-693452556,-1122864713
-1562635865,-1633779900
745745259,1836420896
-138870394,-889564780
-629767978,-57631518
-1843872004,-804654379
-1659347164,531631030
1468449485,740958325
1830327507,-167740701
348073231,-1846104730
-316093975,-868823982
-1741106776,214809866
-993947859,-700303611
-1597736655,984084338
-1749308314,768222941
670396051,-1800159567
-1567037110,242103037
-637610012,-57631518
630847372,1661418556
-118726038,-683682350
161768515,-1577364198
910167999,-1847082000
-55064467,-840870967
934243714,-885829975
-1518438537,1767421152
-1603242205,1094214645
-1019242809,905066317
1094214645,-1058692349
-499975373,-1423067140
942487650,-979640732
741186437,4101260
921641372,1815363018
1555628211,-1573717364
-57782330,-980190984
-926166744,624372661
-1633158155,108906685
-497349954,1584192743
-59539937,-58554077
-993947859,-2064976419
-32755880,1742817467
-53012702,-364092
-1151361103,-1142255000
1684198398,1621544920
-918880117,-1646123465
1781393063,-1630149183
942492331,230566011
-918880117,143821229
-1638743296,1771803044
-1846104730,-1597844656
-1965554095,-1752229703
822460531,263572382
-667126967,971057636
-372985709,-657765426
-1122864713,-1694338648
-46133307,-1072318022
115863800,740272562
-1919096019,1845720487
-794971571,-1347822528
799380211,-978399477
-1567037110,1545778101
324210827,-34186337
-2016773491,-1025654217
169752951,-1567037110
-1843872004,-979640732
-1659347164,-182464108
-717675744,-1678959010
-61341307,-418706674
-747611574,1103389860
717887855,-27867122
911985126,819728603
510695230,-806939064
1025103814,896653415
1003403298,-1151361103
