Source,Target
-1689427182,-1719659094
-1685804651,945167366
-1678959010,85398046
-1675494693,499182992
-1669814421,1147874834
-1665298501,-654873585
-1665028386,-979640732
-1665028386,-471165616
-1665028386,199197188
-1665028386,251814776
-1665028386,910167999
-1662614052,-1518438537
-1662614052,-411768038
-1662614052,-239115722
-1662614052,-130025243
-1662614052,-88160967
-1662614052,1767421152
-1659347164,-2027691124
-1659347164,-2010278352
-1659347164,-1712909745
-1659347164,-1487362887
-1659347164,-1357804521
-1659347164,-133198922
-1659347164,169752951
-1659347164,1428141498
-1659105053,-93426802
-1659105053,168966886
-1654925778,595384337
-1640949675,735721824
-1633780794,-1562635865
-1633779900,-888703824
-1633779745,-1633780794
-1633779745,1617465353
-1633778907,-1633721216
-1633778907,-1562635865
-1633777975,-1633780794
-1633751935,-1633780794
-1633751935,-1633779900
-1633751935,-1633778907
-1633751935,-888703824
-1633158155,-1064042508
-1633158155,1781393063
-1630149183,-1122864713
-1630149183,-794971571
-1619835694,-2097380011
-1619835694,-1900809864
-1619835694,-1894310667
-1619835694,-1799311532
-1619835694,-1212859373
-1619835694,-1064042508
-1619835694,-868823982
-1619835694,-788157583
-1619835694,-658718451
-1619835694,-323853287
-1619835694,57217027
-1619835694,242103037
-1619835694,707097214
-1619835694,865438940
-1619835694,1484174238
-1608715553,-1128657732
-1608715553,1595570175
-1607912094,1546195829
-1606190306,448759630
-1606190306,1452619213
-1603247809,-239115722
-1603247809,83582622
-1603242205,-1930141384
-1603242205,-1722701930
-1603242205,-1577364198
-1603242205,-1074782708
-1603242205,-1071339662
-1603242205,-298407455
-1603242205,-112354638
-1603242205,-53012702
-1603242205,130399900
-1603242205,1887872820
-1600715546,828746027
-1597844656,-1733962348
-1597844656,-1573717364
-1597844656,-920222943
-1597844656,-888443454
-1597844656,-868823982
-1597844656,-804663371
-1597844656,-794971571
-1597844656,-657765426
-1597844656,-61341307
-1597844656,510327545
-1597844656,1545778101
-1597736655,-943923335
-1597736655,-61341307
-1595822285,-95765688
-1583480159,-1920582690
-1583480159,490322074
-1583480159,618260404
-1583480159,1719108652
-1579413247,-913067334
-1579413247,-100132672
-1579413247,2001275572
-1578517598,-130025243
-1577364198,-1072318022
-1577364198,-1071339662
-1577364198,-919151438
-1577364198,130399900
-1577364198,490322074
-1577364198,956432079
-1577364198,1775169660
-1575717148,-25393591
-1575717148,115251963
-1573717364,-1603247809
-1573717364,-885829975
-1573717364,-868823982
-1573717364,-239115722
-1567037110,-1951682930
-1567037110,-1846104730
-1567037110,-1212859373
-1567037110,-897311898
-1567037110,-700303611
-1567037110,-130025243
-1567037110,-88160967
-1567037110,-59050327
-1567037110,169752951
-1567037110,1484174238
-1567037110,1741524107
-1567037110,1828171521
-1549797832,-1917680061
-1549797832,-715923998
-1549797832,796702953
-1549708669,-29832215
-1549708669,804534065
-1547835747,944416791
-1544344220,575581024
-1544201125,-57782330
-1544201125,699974670
-1544201125,992906719
-1536656444,-778524632
-1523198446,-1719659094
-1518438537,-1919096019
-1518438537,-1662614052
-1518438537,-1064042508
-1518438537,-957748078
-1518438537,-868823982
-1518438537,-819832095
-1518438537,-755599636
-1518438537,-654873585
-1518438537,-133198922
-1518438537,1533915454
-1518438537,1564421494
-1518438537,1781393063
-1513071406,-2010278352
-1513071406,-654873585
-1513071406,214809866
-1494300964,-1847082000
-1494300964,1576527109
-1494300964,1661418556
-1494300964,2034059330
